user_id,signup_date,user_segment,device_type,location,age_group
5481,2024-02-28,returning,mobile,Canada,36-45
5482,2024-02-06,new,mobile,United States,18-25
5483,2024-02-02,returning,mobile,United States,46-55
5484,2024-01-21,returning,desktop,United Kingdom,18-25
5485,2024-01-25,returning,mobile,United States,36-45
5486,2024-01-18,VIP,tablet,United Kingdom,26-35
5487,2024-01-12,new,mobile,Canada,18-25
5488,2024-01-02,returning,mobile,United States,46-55
5489,2024-01-21,returning,mobile,Canada,56+
5490,2024-02-08,VIP,desktop,United Kingdom,46-55
5491,2024-01-15,new,mobile,Australia,18-25
5492,2024-01-02,returning,mobile,United States,26-35
5493,2024-02-27,returning,desktop,Australia,56+
5494,2024-02-21,new,mobile,Australia,18-25
5495,2024-02-19,returning,mobile,Germany,26-35
5496,2024-01-18,new,mobile,Germany,26-35
5497,2024-01-04,returning,desktop,United Kingdom,18-25
5498,2024-02-21,VIP,mobile,United States,46-55
5499,2024-01-31,returning,desktop,Canada,18-25
5500,2024-02-03,returning,desktop,United Kingdom,26-35
5501,2024-01-23,returning,desktop,Australia,26-35
5502,2024-02-19,new,mobile,Canada,26-35
5503,2024-02-07,new,tablet,United Kingdom,18-25
5504,2024-01-15,returning,mobile,United Kingdom,36-45
5505,2024-01-11,new,desktop,United States,56+
5506,2024-01-07,new,mobile,United States,36-45
5507,2024-01-16,returning,desktop,United Kingdom,36-45
5508,2024-02-12,new,mobile,United States,36-45
5509,2024-01-16,new,mobile,United States,36-45
5510,2024-01-18,returning,desktop,Canada,26-35
5511,2024-02-04,new,mobile,United Kingdom,26-35
5512,2024-02-22,VIP,mobile,Canada,46-55
5513,2024-02-20,VIP,desktop,Germany,36-45
5514,2024-02-28,returning,desktop,United States,18-25
5515,2024-02-17,new,mobile,United States,36-45
5516,2024-01-04,returning,mobile,Canada,18-25
5517,2024-02-18,returning,tablet,Germany,36-45
5518,2024-03-01,returning,desktop,Canada,36-45
5519,2024-01-15,new,mobile,United States,36-45
5520,2024-02-06,returning,desktop,United Kingdom,18-25
5521,2024-02-24,returning,mobile,Germany,56+
5522,2024-02-21,returning,mobile,United States,36-45
5523,2024-01-25,returning,mobile,United States,36-45
5524,2024-01-23,returning,mobile,Canada,26-35
5525,2024-02-29,returning,desktop,United States,26-35
5526,2024-02-23,new,mobile,United States,26-35
5527,2024-02-24,returning,mobile,United States,18-25
5528,2024-01-12,new,desktop,United States,26-35
5529,2024-01-12,returning,mobile,United States,18-25
5530,2024-01-16,new,desktop,United States,26-35
5531,2024-02-07,returning,mobile,United States,36-45
5532,2024-01-21,new,desktop,Germany,26-35
5533,2024-02-21,returning,mobile,United States,18-25
5534,2024-02-17,returning,mobile,United Kingdom,26-35
5535,2024-02-14,new,desktop,Germany,46-55
5536,2024-01-23,new,desktop,United States,26-35
5537,2024-02-28,new,desktop,United States,26-35
5538,2024-02-07,VIP,desktop,Canada,36-45
5539,2024-01-02,returning,mobile,United States,36-45
5540,2024-02-15,returning,mobile,Canada,18-25
5541,2024-02-14,new,desktop,Germany,18-25
5542,2024-01-23,returning,desktop,United States,26-35
5543,2024-03-01,VIP,desktop,Canada,26-35
5544,2024-02-06,returning,desktop,Australia,26-35
5545,2024-02-06,returning,mobile,United States,26-35
5546,2024-01-10,new,mobile,United States,26-35
5547,2024-02-06,new,mobile,Canada,26-35
5548,2024-03-01,new,tablet,Australia,36-45
5549,2024-01-13,new,desktop,United States,26-35
5550,2024-02-23,new,desktop,United States,46-55
5551,2024-02-21,new,mobile,United States,46-55
5552,2024-02-26,new,mobile,United States,46-55
5553,2024-02-01,VIP,desktop,United States,26-35
5554,2024-02-04,returning,desktop,United States,26-35
5555,2024-01-20,returning,mobile,Canada,26-35
5556,2024-01-12,returning,desktop,Australia,46-55
5557,2024-02-01,new,mobile,Germany,26-35
5558,2024-01-03,returning,mobile,Germany,26-35
5559,2024-01-06,new,desktop,United States,26-35
5560,2024-01-04,returning,desktop,United States,18-25
5561,2024-01-15,new,desktop,Canada,36-45
5562,2024-02-08,VIP,mobile,Canada,26-35
5563,2024-01-15,new,mobile,Canada,36-45
5564,2024-01-02,new,mobile,United States,18-25
5565,2024-02-03,VIP,mobile,Canada,26-35
5566,2024-01-31,new,mobile,United States,26-35
5567,2024-01-01,returning,mobile,United States,36-45
5568,2024-01-22,returning,mobile,United States,36-45
5569,2024-02-28,returning,mobile,Germany,36-45
5570,2024-02-09,VIP,desktop,United States,26-35
5571,2024-01-13,VIP,desktop,Australia,46-55
5572,2024-02-21,new,desktop,Germany,26-35
5573,2024-01-09,returning,mobile,United Kingdom,26-35
5574,2024-01-22,returning,mobile,Australia,36-45
5575,2024-02-15,returning,mobile,United States,26-35
5576,2024-01-12,new,mobile,Canada,26-35
5577,2024-02-28,returning,mobile,Germany,18-25
5578,2024-02-21,VIP,mobile,United States,36-45
5579,2024-02-24,VIP,desktop,Canada,18-25
5580,2024-02-25,returning,tablet,United States,18-25
5581,2024-01-21,new,mobile,United States,18-25
5582,2024-01-04,new,desktop,Australia,36-45
5583,2024-01-02,returning,mobile,Canada,18-25
5584,2024-01-10,returning,desktop,United States,56+
5585,2024-02-07,returning,desktop,Australia,36-45
5586,2024-02-15,new,tablet,United States,26-35
5587,2024-02-28,returning,mobile,Germany,26-35
5588,2024-01-10,returning,mobile,Australia,18-25
5589,2024-02-19,VIP,mobile,Germany,36-45
5590,2024-01-08,returning,mobile,United Kingdom,26-35
5591,2024-02-24,new,tablet,United Kingdom,18-25
5592,2024-02-03,returning,desktop,United Kingdom,36-45
5593,2024-02-25,new,desktop,Canada,26-35
5594,2024-01-24,VIP,mobile,United States,26-35
5595,2024-01-05,new,desktop,United States,36-45
5596,2024-01-24,returning,mobile,United Kingdom,36-45
5597,2024-02-15,new,mobile,Canada,26-35
5598,2024-03-01,returning,desktop,Canada,46-55
5599,2024-02-12,returning,mobile,United Kingdom,26-35
5600,2024-01-26,returning,mobile,United Kingdom,26-35
5601,2024-02-07,new,mobile,United Kingdom,36-45
5602,2024-01-07,new,desktop,United States,18-25
5603,2024-01-22,new,desktop,United States,26-35
5604,2024-01-20,returning,mobile,United States,26-35
5605,2024-01-21,new,desktop,Canada,46-55
5606,2024-01-09,returning,desktop,United States,26-35
5607,2024-01-11,VIP,tablet,United Kingdom,18-25
5608,2024-02-16,VIP,desktop,United States,26-35
5609,2024-03-01,returning,desktop,United States,36-45
5610,2024-01-28,returning,desktop,United Kingdom,26-35
5611,2024-02-20,new,mobile,United States,18-25
5612,2024-02-10,returning,mobile,United Kingdom,26-35
5613,2024-02-01,returning,mobile,Australia,18-25
5614,2024-02-11,new,mobile,Canada,36-45
5615,2024-01-21,returning,mobile,United Kingdom,46-55
5616,2024-01-12,returning,mobile,United Kingdom,18-25
5617,2024-02-15,VIP,mobile,United States,26-35
5618,2024-02-05,new,mobile,Canada,26-35
5619,2024-02-14,returning,mobile,United States,26-35
5620,2024-02-26,new,desktop,United States,26-35
5621,2024-02-29,new,desktop,United States,36-45
5622,2024-02-09,VIP,mobile,Canada,26-35
5623,2024-02-20,returning,mobile,United Kingdom,46-55
5624,2024-01-23,returning,mobile,Germany,26-35
5625,2024-01-15,new,mobile,United States,18-25
5626,2024-02-12,returning,mobile,United States,56+
5627,2024-02-07,returning,desktop,United Kingdom,18-25
5628,2024-02-22,new,mobile,United Kingdom,36-45
5629,2024-01-12,returning,desktop,United States,26-35
5630,2024-01-25,new,desktop,United States,36-45
5631,2024-01-20,returning,mobile,Canada,26-35
5632,2024-02-16,returning,mobile,United States,18-25
5633,2024-02-14,new,mobile,United Kingdom,26-35
5634,2024-01-19,new,mobile,Canada,36-45
5635,2024-01-09,new,mobile,United States,36-45
5636,2024-01-12,new,tablet,United States,56+
5637,2024-02-16,returning,desktop,Australia,36-45
5638,2024-01-01,returning,tablet,United States,26-35
5639,2024-03-01,new,mobile,United States,18-25
5640,2024-02-14,new,mobile,United Kingdom,36-45
5641,2024-03-01,returning,mobile,United Kingdom,46-55
5642,2024-02-06,returning,mobile,Canada,36-45
5643,2024-01-26,new,mobile,Canada,26-35
5644,2024-02-24,new,desktop,Australia,46-55
5645,2024-02-19,returning,mobile,United States,18-25
5646,2024-02-06,new,tablet,Canada,26-35
5647,2024-01-03,new,tablet,Canada,26-35
5648,2024-01-12,returning,mobile,United States,18-25
5649,2024-02-08,returning,desktop,United States,36-45
5650,2024-01-21,returning,mobile,United Kingdom,18-25
5651,2024-02-28,returning,mobile,Canada,26-35
5652,2024-02-21,returning,desktop,Germany,26-35
5653,2024-02-09,new,mobile,Canada,36-45
5654,2024-01-15,new,desktop,United Kingdom,18-25
5655,2024-02-10,new,desktop,Germany,26-35
5656,2024-02-06,new,desktop,United Kingdom,26-35
5657,2024-01-07,returning,tablet,United Kingdom,18-25
5658,2024-02-29,VIP,mobile,United Kingdom,36-45
5659,2024-02-01,VIP,mobile,Canada,18-25
5660,2024-01-10,returning,mobile,Canada,18-25
5661,2024-01-22,new,mobile,United States,36-45
5662,2024-02-17,new,mobile,Germany,18-25
5663,2024-01-05,returning,desktop,United States,46-55
5664,2024-01-16,returning,mobile,Canada,36-45
5665,2024-01-23,returning,tablet,United States,18-25
5666,2024-01-21,returning,desktop,United Kingdom,26-35
5667,2024-01-11,returning,mobile,Australia,46-55
5668,2024-02-10,returning,mobile,Germany,36-45
5669,2024-02-26,new,mobile,Canada,36-45
5670,2024-01-06,returning,mobile,Canada,36-45
5671,2024-02-22,VIP,mobile,Canada,26-35
5672,2024-02-15,new,mobile,United States,18-25
5673,2024-02-12,returning,desktop,United States,18-25
5674,2024-02-10,new,mobile,United States,36-45
5675,2024-02-16,VIP,desktop,Australia,46-55
5676,2024-02-26,new,desktop,United States,26-35
5677,2024-01-22,returning,mobile,Canada,26-35
5678,2024-01-29,new,mobile,Australia,56+
5679,2024-01-01,returning,desktop,Canada,26-35
5680,2024-01-17,new,tablet,United States,26-35
5681,2024-01-14,new,mobile,United States,26-35
5682,2024-01-16,returning,mobile,United States,18-25
5683,2024-02-14,VIP,mobile,United Kingdom,26-35
5684,2024-01-05,new,mobile,United States,18-25
5685,2024-01-23,new,mobile,United Kingdom,18-25
5686,2024-01-17,returning,mobile,Germany,36-45
5687,2024-02-20,returning,desktop,United States,36-45
5688,2024-01-07,VIP,mobile,United States,46-55
5689,2024-02-16,new,mobile,Canada,46-55
5690,2024-01-01,returning,mobile,United States,46-55
5691,2024-01-04,new,desktop,Canada,18-25
5692,2024-01-25,new,mobile,Canada,18-25
5693,2024-01-29,returning,tablet,United States,18-25
5694,2024-02-16,returning,mobile,Australia,26-35
5695,2024-01-27,returning,mobile,United States,18-25
5696,2024-01-11,new,mobile,United States,36-45
5697,2024-02-26,returning,desktop,Germany,36-45
5698,2024-01-27,returning,mobile,United States,18-25
5699,2024-02-01,VIP,desktop,United States,36-45
5700,2024-02-26,new,desktop,Australia,18-25
5701,2024-01-25,new,desktop,United States,26-35
5702,2024-01-23,new,mobile,United States,26-35
5703,2024-02-04,returning,desktop,Canada,56+
5704,2024-01-25,new,mobile,United States,46-55
5705,2024-01-07,VIP,mobile,Canada,18-25
5706,2024-02-23,new,mobile,Canada,46-55
5707,2024-01-31,VIP,desktop,Canada,26-35
5708,2024-02-20,new,mobile,United States,26-35
5709,2024-02-25,returning,mobile,Australia,26-35
5710,2024-02-06,VIP,mobile,United States,36-45
5711,2024-02-11,new,mobile,Canada,26-35
5712,2024-02-18,VIP,mobile,Australia,18-25
5713,2024-02-13,returning,mobile,United States,26-35
5714,2024-01-15,VIP,mobile,United States,26-35
5715,2024-01-11,returning,mobile,United States,26-35
5716,2024-01-29,new,desktop,Australia,36-45
5717,2024-01-05,new,mobile,United Kingdom,18-25
5718,2024-02-21,new,mobile,Australia,56+
5719,2024-02-24,new,mobile,United Kingdom,56+
5720,2024-01-03,new,desktop,United States,18-25
5721,2024-01-19,new,mobile,United States,26-35
5722,2024-01-02,returning,mobile,Australia,26-35
5723,2024-01-21,returning,mobile,Canada,26-35
5724,2024-01-17,new,tablet,United States,26-35
5725,2024-03-01,new,desktop,Canada,26-35
5726,2024-01-07,returning,mobile,United States,36-45
5727,2024-01-05,new,mobile,United States,26-35
5728,2024-01-22,new,mobile,Canada,26-35
5729,2024-01-11,new,mobile,United States,26-35
5730,2024-02-26,VIP,desktop,United States,56+
5731,2024-01-25,returning,mobile,Canada,36-45
5732,2024-01-11,new,desktop,Canada,18-25
5733,2024-02-16,returning,mobile,United States,26-35
5734,2024-01-05,returning,desktop,United States,26-35
5735,2024-02-05,returning,mobile,Australia,36-45
5736,2024-03-01,returning,mobile,United States,26-35
5737,2024-02-27,returning,desktop,United States,36-45
5738,2024-01-06,new,mobile,United States,36-45
5739,2024-01-22,new,desktop,United States,18-25
5740,2024-02-08,returning,desktop,Canada,36-45
5741,2024-02-09,VIP,mobile,Germany,36-45
5742,2024-02-27,returning,desktop,Canada,36-45
5743,2024-01-31,returning,mobile,United Kingdom,56+
5744,2024-02-15,VIP,mobile,Australia,26-35
5745,2024-01-02,new,desktop,United States,26-35
5746,2024-01-28,returning,desktop,Canada,26-35
5747,2024-03-01,returning,mobile,Canada,26-35
5748,2024-02-11,VIP,desktop,United States,26-35
5749,2024-01-11,VIP,tablet,United Kingdom,46-55
5750,2024-02-08,returning,mobile,United Kingdom,18-25
5751,2024-02-26,new,desktop,United States,18-25
5752,2024-01-28,returning,desktop,United States,36-45
5753,2024-01-11,new,tablet,United States,36-45
5754,2024-01-04,returning,mobile,United States,36-45
5755,2024-01-07,VIP,desktop,United States,18-25
5756,2024-01-22,new,mobile,United Kingdom,26-35
5757,2024-01-14,returning,desktop,United States,18-25
5758,2024-01-13,returning,desktop,United Kingdom,56+
5759,2024-01-27,returning,mobile,United States,56+
5760,2024-02-14,new,mobile,United Kingdom,18-25
5761,2024-02-05,returning,desktop,Germany,36-45
5762,2024-02-16,VIP,desktop,Germany,36-45
5763,2024-02-29,VIP,mobile,Canada,26-35
5764,2024-02-16,new,mobile,United States,36-45
5765,2024-02-04,VIP,desktop,United States,18-25
5766,2024-01-17,returning,mobile,United States,18-25
5767,2024-02-12,new,mobile,Australia,46-55
5768,2024-01-19,new,tablet,Canada,36-45
5769,2024-01-20,new,mobile,Canada,36-45
5770,2024-01-16,VIP,mobile,United Kingdom,26-35
5771,2024-01-07,returning,mobile,Canada,18-25
5772,2024-01-04,returning,desktop,Canada,26-35
5773,2024-01-26,new,mobile,United States,46-55
5774,2024-02-06,returning,desktop,United States,18-25
5775,2024-02-05,new,desktop,United Kingdom,18-25
5776,2024-02-23,new,mobile,Germany,26-35
5777,2024-02-01,returning,desktop,United States,26-35
5778,2024-01-10,new,mobile,Canada,18-25
5779,2024-01-04,returning,desktop,United States,36-45
5780,2024-01-24,new,mobile,Canada,18-25
5781,2024-01-01,returning,desktop,United States,36-45
5782,2024-01-28,returning,mobile,United Kingdom,26-35
5783,2024-01-06,returning,mobile,Canada,26-35
5784,2024-01-19,new,tablet,Canada,26-35
5785,2024-02-22,new,mobile,United States,36-45
5786,2024-02-12,VIP,desktop,Canada,36-45
5787,2024-02-10,new,mobile,United States,36-45
5788,2024-02-08,returning,mobile,United States,36-45
5789,2024-01-31,VIP,desktop,United States,18-25
5790,2024-01-13,new,mobile,United States,26-35
5791,2024-01-07,new,desktop,United States,26-35
5792,2024-01-02,returning,mobile,Germany,18-25
5793,2024-01-14,VIP,mobile,United States,26-35
5794,2024-01-11,VIP,desktop,Canada,26-35
5795,2024-02-10,returning,mobile,Canada,26-35
5796,2024-01-19,returning,mobile,Canada,18-25
5797,2024-01-06,new,desktop,Canada,26-35
5798,2024-01-31,VIP,mobile,Germany,36-45
5799,2024-02-24,VIP,mobile,Germany,26-35
5800,2024-01-08,new,desktop,United States,26-35
5801,2024-01-20,new,desktop,Canada,56+
5802,2024-02-20,new,mobile,United States,46-55
5803,2024-01-26,new,mobile,United States,46-55
5804,2024-01-31,returning,desktop,Canada,18-25
5805,2024-02-01,new,mobile,Australia,36-45
5806,2024-02-27,new,mobile,Canada,18-25
5807,2024-02-12,new,tablet,United Kingdom,26-35
5808,2024-01-17,VIP,mobile,United States,36-45
5809,2024-01-06,returning,desktop,Canada,26-35
5810,2024-02-11,returning,desktop,United States,26-35
5811,2024-02-04,new,desktop,United Kingdom,36-45
5812,2024-01-25,VIP,desktop,United States,36-45
5813,2024-01-12,returning,mobile,Canada,36-45
5814,2024-01-24,new,mobile,Australia,46-55
5815,2024-02-26,new,desktop,Germany,36-45
5816,2024-01-25,new,mobile,Germany,26-35
5817,2024-01-24,new,desktop,United States,18-25
5818,2024-01-12,returning,mobile,Australia,26-35
5819,2024-01-29,VIP,desktop,Germany,26-35
5820,2024-01-03,returning,mobile,Germany,36-45
5821,2024-01-17,returning,mobile,Australia,18-25
5822,2024-01-29,returning,mobile,Australia,36-45
5823,2024-01-30,returning,desktop,United States,36-45
5824,2024-01-17,returning,mobile,United States,26-35
5825,2024-01-15,new,desktop,United Kingdom,26-35
5826,2024-02-23,new,mobile,Canada,18-25
5827,2024-01-18,returning,mobile,United States,26-35
5828,2024-02-06,new,desktop,United Kingdom,18-25
5829,2024-01-04,new,mobile,United States,36-45
5830,2024-01-10,returning,mobile,United States,26-35
5831,2024-02-18,VIP,mobile,United States,18-25
5832,2024-02-14,returning,desktop,United States,18-25
5833,2024-02-12,returning,tablet,United Kingdom,26-35
5834,2024-01-07,returning,mobile,Australia,36-45
5835,2024-01-06,returning,mobile,United Kingdom,36-45
5836,2024-02-12,returning,mobile,United Kingdom,18-25
5837,2024-01-23,VIP,desktop,United States,56+
5838,2024-02-21,returning,mobile,Canada,26-35
5839,2024-02-04,returning,desktop,Germany,26-35
5840,2024-01-27,returning,mobile,United Kingdom,26-35
5841,2024-02-18,returning,desktop,United States,18-25
5842,2024-02-07,new,mobile,Germany,26-35
5843,2024-01-15,new,tablet,Australia,36-45
5844,2024-02-05,new,mobile,United States,26-35
5845,2024-01-04,VIP,mobile,United States,46-55
5846,2024-02-23,new,desktop,United States,26-35
5847,2024-01-25,new,desktop,United States,46-55
5848,2024-02-22,returning,mobile,Germany,36-45
5849,2024-02-03,new,tablet,Australia,18-25
5850,2024-01-27,returning,mobile,Canada,18-25
5851,2024-02-04,new,mobile,United Kingdom,36-45
5852,2024-02-13,VIP,mobile,United Kingdom,26-35
5853,2024-02-25,VIP,mobile,United States,18-25
5854,2024-02-29,VIP,desktop,Canada,46-55
5855,2024-01-31,returning,mobile,Germany,56+
5856,2024-02-06,returning,mobile,Germany,36-45
5857,2024-02-26,new,mobile,United States,36-45
5858,2024-01-16,new,mobile,Canada,18-25
5859,2024-01-31,new,tablet,United States,18-25
5860,2024-01-20,returning,desktop,United Kingdom,36-45
5861,2024-01-06,returning,mobile,Canada,26-35
