assignment_id,user_id,experiment_id,variant,assignment_date
23084,6608,2,treatment,2024-01-03
23085,6609,4,treatment,2024-01-05
23086,6609,2,control,2024-01-05
23087,6609,1,treatment,2024-01-05
23088,6610,2,control,2024-01-17
23089,6610,4,treatment,2024-01-17
23090,6610,5,treatment,2024-01-17
23091,6610,3,treatment,2024-01-17
23092,6611,3,treatment,2024-02-11
23093,6611,2,treatment,2024-02-11
23094,6611,5,control,2024-02-11
23095,6611,1,control,2024-02-11
23096,6612,1,treatment,2024-01-21
23097,6612,3,treatment,2024-01-21
23098,6612,2,control,2024-01-21
23099,6612,4,treatment,2024-01-21
23100,6613,1,treatment,2024-01-01
23101,6613,5,control,2024-01-01
23102,6613,3,control,2024-01-01
23103,6614,2,treatment,2024-02-15
23104,6614,4,control,2024-02-15
23105,6614,1,control,2024-02-15
23106,6614,3,control,2024-02-15
23107,6615,3,treatment,2024-02-25
23108,6615,1,control,2024-02-25
23109,6615,2,control,2024-02-25
23110,6616,1,control,2024-02-13
23111,6616,4,control,2024-02-13
23112,6616,3,control,2024-02-13
23113,6616,2,treatment,2024-02-13
23114,6617,3,treatment,2024-02-03
23115,6617,1,treatment,2024-02-03
23116,6617,4,treatment,2024-02-03
23117,6618,3,treatment,2024-02-19
23118,6618,2,control,2024-02-19
23119,6618,5,treatment,2024-02-19
23120,6619,2,treatment,2024-02-17
23121,6619,4,control,2024-02-17
23122,6619,5,treatment,2024-02-17
23123,6619,1,control,2024-02-17
23124,6620,2,control,2024-02-06
23125,6620,3,treatment,2024-02-06
23126,6620,4,treatment,2024-02-06
23127,6620,5,control,2024-02-06
23128,6621,4,treatment,2024-02-16
23129,6621,5,control,2024-02-16
23130,6621,3,control,2024-02-16
23131,6621,1,treatment,2024-02-16
23132,6622,3,control,2024-02-06
23133,6622,5,treatment,2024-02-06
23134,6622,4,treatment,2024-02-06
23135,6622,1,treatment,2024-02-06
23136,6623,1,control,2024-01-15
23137,6623,2,control,2024-01-15
23138,6623,3,control,2024-01-15
23139,6623,4,treatment,2024-01-15
23140,6624,3,control,2024-02-12
23141,6624,5,control,2024-02-12
23142,6624,4,treatment,2024-02-12
23143,6625,4,control,2024-02-25
23144,6625,1,control,2024-02-25
23145,6625,5,treatment,2024-02-25
23146,6626,5,treatment,2024-01-22
23147,6626,2,treatment,2024-01-22
23148,6626,1,control,2024-01-22
23149,6627,2,control,2024-02-03
23150,6627,5,control,2024-02-03
23151,6627,4,treatment,2024-02-03
23152,6628,4,treatment,2024-02-03
23153,6628,3,treatment,2024-02-03
23154,6628,2,treatment,2024-02-03
23155,6629,2,treatment,2024-02-14
23156,6629,1,control,2024-02-14
23157,6629,4,treatment,2024-02-14
23158,6630,5,treatment,2024-02-14
23159,6630,3,treatment,2024-02-14
23160,6630,1,treatment,2024-02-14
23161,6630,2,treatment,2024-02-14
23162,6631,4,treatment,2024-02-09
23163,6631,1,control,2024-02-09
23164,6631,3,treatment,2024-02-09
23165,6631,5,control,2024-02-09
23166,6632,5,control,2024-01-07
23167,6632,3,control,2024-01-07
23168,6632,1,control,2024-01-07
23169,6633,1,control,2024-01-28
23170,6633,3,treatment,2024-01-28
23171,6633,2,treatment,2024-01-28
23172,6633,5,treatment,2024-01-28
23173,6634,4,control,2024-02-12
23174,6634,3,treatment,2024-02-12
23175,6634,2,control,2024-02-12
23176,6634,1,treatment,2024-02-12
23177,6635,2,treatment,2024-02-16
23178,6635,3,control,2024-02-16
23179,6635,5,control,2024-02-16
23180,6636,5,treatment,2024-01-16
23181,6636,3,treatment,2024-01-16
23182,6636,4,control,2024-01-16
23183,6637,1,treatment,2024-01-31
23184,6637,4,control,2024-01-31
23185,6637,5,control,2024-01-31
23186,6637,3,control,2024-01-31
23187,6638,2,control,2024-01-23
23188,6638,5,treatment,2024-01-23
23189,6638,3,control,2024-01-23
23190,6639,2,control,2024-02-12
23191,6639,3,control,2024-02-12
23192,6639,1,control,2024-02-12
23193,6640,5,control,2024-02-13
23194,6640,4,treatment,2024-02-13
23195,6640,1,control,2024-02-13
23196,6640,2,control,2024-02-13
23197,6641,3,control,2024-02-11
23198,6641,4,control,2024-02-11
23199,6641,2,treatment,2024-02-11
23200,6642,2,control,2024-01-25
23201,6642,4,treatment,2024-01-25
23202,6642,3,treatment,2024-01-25
23203,6642,5,control,2024-01-25
23204,6643,3,treatment,2024-01-10
23205,6643,4,control,2024-01-10
23206,6643,2,treatment,2024-01-10
23207,6643,5,control,2024-01-10
23208,6644,1,treatment,2024-02-23
23209,6644,4,control,2024-02-23
23210,6644,3,control,2024-02-23
23211,6644,5,treatment,2024-02-23
23212,6645,1,treatment,2024-02-22
23213,6645,5,control,2024-02-22
23214,6645,4,treatment,2024-02-22
23215,6646,1,control,2024-02-05
23216,6646,5,control,2024-02-05
23217,6646,3,treatment,2024-02-05
23218,6646,2,control,2024-02-05
23219,6647,4,treatment,2024-02-27
23220,6647,3,treatment,2024-02-27
23221,6647,2,treatment,2024-02-27
23222,6647,1,control,2024-02-27
23223,6648,5,treatment,2024-02-09
23224,6648,1,treatment,2024-02-09
23225,6648,3,treatment,2024-02-09
23226,6648,4,control,2024-02-09
23227,6649,5,treatment,2024-01-04
23228,6649,1,treatment,2024-01-04
23229,6649,4,control,2024-01-04
23230,6649,3,treatment,2024-01-04
23231,6650,4,treatment,2024-01-01
23232,6650,5,control,2024-01-01
23233,6650,2,control,2024-01-01
23234,6650,3,treatment,2024-01-01
23235,6651,4,control,2024-02-11
23236,6651,1,control,2024-02-11
23237,6651,3,control,2024-02-11
23238,6651,5,control,2024-02-11
23239,6652,5,control,2024-02-29
23240,6652,4,control,2024-02-29
23241,6652,2,control,2024-02-29
23242,6652,1,control,2024-02-29
23243,6653,3,control,2024-01-11
23244,6653,4,treatment,2024-01-11
23245,6653,2,treatment,2024-01-11
23246,6653,1,control,2024-01-11
23247,6654,2,control,2024-02-02
23248,6654,3,treatment,2024-02-02
23249,6654,5,treatment,2024-02-02
23250,6655,3,treatment,2024-02-24
23251,6655,4,control,2024-02-24
23252,6655,1,treatment,2024-02-24
23253,6655,5,treatment,2024-02-24
23254,6656,5,control,2024-01-31
23255,6656,2,treatment,2024-01-31
23256,6656,1,treatment,2024-01-31
23257,6656,4,treatment,2024-01-31
23258,6657,5,control,2024-02-24
23259,6657,1,treatment,2024-02-24
23260,6657,3,treatment,2024-02-24
23261,6658,3,control,2024-02-01
23262,6658,1,control,2024-02-01
23263,6658,4,control,2024-02-01
23264,6659,4,control,2024-02-25
23265,6659,3,treatment,2024-02-25
23266,6659,1,control,2024-02-25
23267,6660,2,treatment,2024-01-11
23268,6660,3,treatment,2024-01-11
23269,6660,5,control,2024-01-11
23270,6660,1,treatment,2024-01-11
23271,6661,2,control,2024-01-05
23272,6661,1,treatment,2024-01-05
23273,6661,3,control,2024-01-05
23274,6661,5,treatment,2024-01-05
23275,6662,3,treatment,2024-02-18
23276,6662,1,control,2024-02-18
23277,6662,2,treatment,2024-02-18
23278,6663,2,treatment,2024-02-01
23279,6663,4,control,2024-02-01
23280,6663,1,control,2024-02-01
23281,6663,5,control,2024-02-01
23282,6664,2,control,2024-01-21
23283,6664,1,treatment,2024-01-21
23284,6664,5,control,2024-01-21
23285,6664,3,control,2024-01-21
23286,6665,4,control,2024-01-16
23287,6665,2,treatment,2024-01-16
23288,6665,5,control,2024-01-16
23289,6665,3,treatment,2024-01-16
23290,6666,5,treatment,2024-01-22
23291,6666,3,control,2024-01-22
23292,6666,4,control,2024-01-22
23293,6667,5,control,2024-01-18
23294,6667,1,control,2024-01-18
23295,6667,2,control,2024-01-18
23296,6668,4,treatment,2024-01-04
23297,6668,2,control,2024-01-04
23298,6668,5,treatment,2024-01-04
23299,6668,3,treatment,2024-01-04
23300,6669,2,treatment,2024-02-02
23301,6669,4,treatment,2024-02-02
23302,6669,3,treatment,2024-02-02
23303,6669,5,treatment,2024-02-02
23304,6670,3,treatment,2024-01-15
23305,6670,5,treatment,2024-01-15
23306,6670,4,treatment,2024-01-15
23307,6670,2,control,2024-01-15
23308,6671,1,treatment,2024-02-05
23309,6671,2,treatment,2024-02-05
23310,6671,5,control,2024-02-05
23311,6671,4,control,2024-02-05
23312,6672,3,control,2024-02-11
23313,6672,4,control,2024-02-11
23314,6672,1,treatment,2024-02-11
23315,6672,2,control,2024-02-11
23316,6673,5,treatment,2024-01-25
23317,6673,3,control,2024-01-25
23318,6673,1,treatment,2024-01-25
23319,6674,4,treatment,2024-01-26
23320,6674,3,treatment,2024-01-26
23321,6674,2,control,2024-01-26
23322,6674,5,control,2024-01-26
23323,6675,3,treatment,2024-02-22
23324,6675,2,control,2024-02-22
23325,6675,4,treatment,2024-02-22
23326,6675,1,treatment,2024-02-22
23327,6676,2,control,2024-01-16
23328,6676,5,control,2024-01-16
23329,6676,3,treatment,2024-01-16
23330,6677,5,treatment,2024-01-06
23331,6677,4,treatment,2024-01-06
23332,6677,2,treatment,2024-01-06
23333,6677,3,control,2024-01-06
23334,6678,1,control,2024-01-30
23335,6678,5,treatment,2024-01-30
23336,6678,3,control,2024-01-30
23337,6678,2,treatment,2024-01-30
23338,6679,3,control,2024-01-29
23339,6679,4,treatment,2024-01-29
23340,6679,5,treatment,2024-01-29
23341,6679,1,treatment,2024-01-29
23342,6680,2,treatment,2024-02-21
23343,6680,1,treatment,2024-02-21
23344,6680,3,treatment,2024-02-21
23345,6681,1,treatment,2024-02-06
23346,6681,3,control,2024-02-06
23347,6681,4,control,2024-02-06
23348,6682,3,treatment,2024-01-29
23349,6682,5,control,2024-01-29
23350,6682,2,control,2024-01-29
23351,6683,4,control,2024-01-06
23352,6683,2,treatment,2024-01-06
23353,6683,5,control,2024-01-06
23354,6684,5,treatment,2024-02-24
23355,6684,3,control,2024-02-24
23356,6684,2,control,2024-02-24
23357,6684,1,control,2024-02-24
23358,6685,5,treatment,2024-02-01
23359,6685,1,control,2024-02-01
23360,6685,3,treatment,2024-02-01
23361,6685,4,treatment,2024-02-01
23362,6686,3,control,2024-01-29
23363,6686,2,control,2024-01-29
23364,6686,4,treatment,2024-01-29
23365,6686,5,treatment,2024-01-29
23366,6687,4,treatment,2024-01-21
23367,6687,1,treatment,2024-01-21
23368,6687,5,treatment,2024-01-21
23369,6688,5,control,2024-01-08
23370,6688,2,treatment,2024-01-08
23371,6688,1,treatment,2024-01-08
23372,6689,4,treatment,2024-02-01
23373,6689,3,treatment,2024-02-01
23374,6689,1,treatment,2024-02-01
23375,6690,3,control,2024-02-17
23376,6690,2,treatment,2024-02-17
23377,6690,5,control,2024-02-17
23378,6691,5,treatment,2024-02-11
23379,6691,4,control,2024-02-11
23380,6691,2,treatment,2024-02-11
23381,6691,1,control,2024-02-11
23382,6692,2,control,2024-01-02
23383,6692,5,control,2024-01-02
23384,6692,3,treatment,2024-01-02
23385,6692,1,control,2024-01-02
23386,6693,1,treatment,2024-01-07
23387,6693,4,control,2024-01-07
23388,6693,3,treatment,2024-01-07
23389,6693,2,treatment,2024-01-07
23390,6694,4,treatment,2024-01-26
23391,6694,2,control,2024-01-26
23392,6694,3,treatment,2024-01-26
23393,6694,5,control,2024-01-26
23394,6695,4,control,2024-01-27
23395,6695,5,treatment,2024-01-27
23396,6695,1,control,2024-01-27
23397,6696,5,treatment,2024-01-03
23398,6696,4,control,2024-01-03
23399,6696,2,treatment,2024-01-03
23400,6697,5,treatment,2024-02-05
23401,6697,2,treatment,2024-02-05
23402,6697,4,treatment,2024-02-05
23403,6698,4,treatment,2024-02-05
23404,6698,1,control,2024-02-05
23405,6698,3,control,2024-02-05
23406,6698,2,control,2024-02-05
23407,6699,5,treatment,2024-01-01
23408,6699,3,treatment,2024-01-01
23409,6699,2,treatment,2024-01-01
23410,6699,1,treatment,2024-01-01
23411,6700,3,treatment,2024-02-22
23412,6700,5,treatment,2024-02-22
23413,6700,2,treatment,2024-02-22
23414,6701,4,treatment,2024-01-06
23415,6701,2,control,2024-01-06
23416,6701,3,control,2024-01-06
23417,6702,2,treatment,2024-02-20
23418,6702,1,control,2024-02-20
23419,6702,3,control,2024-02-20
23420,6702,4,control,2024-02-20
23421,6703,4,control,2024-02-08
23422,6703,2,treatment,2024-02-08
23423,6703,3,control,2024-02-08
23424,6704,2,treatment,2024-02-09
23425,6704,4,treatment,2024-02-09
23426,6704,5,treatment,2024-02-09
23427,6705,4,control,2024-02-10
23428,6705,2,control,2024-02-10
23429,6705,5,treatment,2024-02-10
23430,6706,4,treatment,2024-01-20
23431,6706,2,treatment,2024-01-20
23432,6706,1,treatment,2024-01-20
23433,6706,5,control,2024-01-20
23434,6707,1,treatment,2024-02-26
23435,6707,3,control,2024-02-26
23436,6707,2,control,2024-02-26
23437,6707,4,treatment,2024-02-26
23438,6708,1,control,2024-02-02
23439,6708,4,control,2024-02-02
23440,6708,2,control,2024-02-02
23441,6709,2,treatment,2024-02-05
23442,6709,4,control,2024-02-05
23443,6709,1,control,2024-02-05
23444,6709,5,treatment,2024-02-05
23445,6710,5,control,2024-01-14
23446,6710,1,control,2024-01-14
23447,6710,3,control,2024-01-14
23448,6710,2,treatment,2024-01-14
23449,6711,5,control,2024-02-11
23450,6711,3,treatment,2024-02-11
23451,6711,1,control,2024-02-11
23452,6712,3,control,2024-02-12
23453,6712,5,treatment,2024-02-12
23454,6712,1,treatment,2024-02-12
23455,6712,4,control,2024-02-12
23456,6713,2,treatment,2024-01-30
23457,6713,4,treatment,2024-01-30
23458,6713,5,control,2024-01-30
23459,6713,3,treatment,2024-01-30
23460,6714,4,treatment,2024-03-01
23461,6714,2,treatment,2024-03-01
23462,6714,3,control,2024-03-01
23463,6715,1,treatment,2024-01-22
23464,6715,4,control,2024-01-22
23465,6715,3,control,2024-01-22
23466,6715,5,treatment,2024-01-22
23467,6716,1,control,2024-01-24
23468,6716,2,treatment,2024-01-24
23469,6716,5,control,2024-01-24
23470,6716,4,control,2024-01-24
23471,6717,4,control,2024-02-22
23472,6717,2,treatment,2024-02-22
23473,6717,1,treatment,2024-02-22
23474,6717,3,control,2024-02-22
23475,6718,3,treatment,2024-01-04
23476,6718,4,treatment,2024-01-04
23477,6718,5,treatment,2024-01-04
23478,6719,5,control,2024-02-22
23479,6719,4,control,2024-02-22
23480,6719,1,control,2024-02-22
23481,6720,4,control,2024-01-15
23482,6720,3,control,2024-01-15
23483,6720,1,treatment,2024-01-15
23484,6721,5,treatment,2024-02-24
23485,6721,2,treatment,2024-02-24
23486,6721,1,control,2024-02-24
23487,6721,4,treatment,2024-02-24
23488,6722,3,treatment,2024-01-30
23489,6722,1,treatment,2024-01-30
23490,6722,4,treatment,2024-01-30
23491,6723,1,control,2024-01-22
23492,6723,4,control,2024-01-22
23493,6723,5,control,2024-01-22
23494,6723,3,control,2024-01-22
23495,6724,2,treatment,2024-02-05
23496,6724,1,treatment,2024-02-05
23497,6724,3,control,2024-02-05
23498,6724,5,treatment,2024-02-05
23499,6725,1,control,2024-02-19
23500,6725,4,control,2024-02-19
23501,6725,3,treatment,2024-02-19
23502,6726,5,treatment,2024-02-09
23503,6726,2,control,2024-02-09
23504,6726,4,treatment,2024-02-09
23505,6726,1,control,2024-02-09
23506,6727,4,control,2024-02-08
23507,6727,2,control,2024-02-08
23508,6727,1,treatment,2024-02-08
23509,6727,5,control,2024-02-08
23510,6728,3,treatment,2024-01-31
23511,6728,4,treatment,2024-01-31
23512,6728,1,treatment,2024-01-31
23513,6728,2,treatment,2024-01-31
23514,6729,4,treatment,2024-02-15
23515,6729,3,control,2024-02-15
23516,6729,2,treatment,2024-02-15
23517,6729,5,control,2024-02-15
23518,6730,2,control,2024-02-12
23519,6730,3,treatment,2024-02-12
23520,6730,5,control,2024-02-12
23521,6730,1,treatment,2024-02-12
23522,6731,3,treatment,2024-01-24
23523,6731,4,control,2024-01-24
23524,6731,2,control,2024-01-24
23525,6732,3,control,2024-02-15
23526,6732,1,treatment,2024-02-15
23527,6732,2,control,2024-02-15
23528,6733,2,control,2024-01-29
23529,6733,3,treatment,2024-01-29
23530,6733,4,treatment,2024-01-29
23531,6734,1,treatment,2024-01-08
23532,6734,3,treatment,2024-01-08
23533,6734,2,control,2024-01-08
23534,6735,2,treatment,2024-01-07
23535,6735,5,treatment,2024-01-07
23536,6735,4,control,2024-01-07
23537,6735,3,control,2024-01-07
23538,6736,3,control,2024-02-18
23539,6736,4,control,2024-02-18
23540,6736,5,control,2024-02-18
23541,6736,1,control,2024-02-18
23542,6737,5,treatment,2024-02-12
23543,6737,1,treatment,2024-02-12
23544,6737,4,treatment,2024-02-12
23545,6738,1,control,2024-01-15
23546,6738,5,treatment,2024-01-15
23547,6738,2,treatment,2024-01-15
23548,6738,4,treatment,2024-01-15
23549,6739,1,control,2024-01-01
23550,6739,4,treatment,2024-01-01
23551,6739,3,control,2024-01-01
23552,6739,2,treatment,2024-01-01
23553,6740,1,treatment,2024-01-22
23554,6740,4,control,2024-01-22
23555,6740,2,treatment,2024-01-22
23556,6741,5,control,2024-01-23
23557,6741,1,control,2024-01-23
23558,6741,2,control,2024-01-23
23559,6742,1,control,2024-02-23
23560,6742,3,control,2024-02-23
23561,6742,4,treatment,2024-02-23
23562,6743,4,treatment,2024-02-10
23563,6743,5,treatment,2024-02-10
23564,6743,1,treatment,2024-02-10
23565,6743,3,control,2024-02-10
23566,6744,1,control,2024-02-21
23567,6744,3,treatment,2024-02-21
23568,6744,2,control,2024-02-21
23569,6744,4,control,2024-02-21
23570,6745,1,control,2024-01-19
23571,6745,5,treatment,2024-01-19
23572,6745,2,treatment,2024-01-19
23573,6746,5,treatment,2024-02-05
23574,6746,3,treatment,2024-02-05
23575,6746,1,control,2024-02-05
23576,6746,4,treatment,2024-02-05
23577,6747,4,control,2024-02-03
23578,6747,1,control,2024-02-03
23579,6747,2,treatment,2024-02-03
23580,6748,4,control,2024-01-24
23581,6748,3,control,2024-01-24
23582,6748,5,control,2024-01-24
23583,6749,5,treatment,2024-02-14
23584,6749,2,control,2024-02-14
23585,6749,4,treatment,2024-02-14
23586,6749,3,treatment,2024-02-14
23587,6750,5,control,2024-01-07
23588,6750,1,control,2024-01-07
23589,6750,3,treatment,2024-01-07
23590,6750,4,control,2024-01-07
23591,6751,2,treatment,2024-01-03
23592,6751,5,treatment,2024-01-03
23593,6751,4,treatment,2024-01-03
23594,6751,3,control,2024-01-03
23595,6752,2,treatment,2024-02-27
23596,6752,5,control,2024-02-27
23597,6752,4,treatment,2024-02-27
23598,6752,3,treatment,2024-02-27
23599,6753,5,treatment,2024-01-11
23600,6753,1,treatment,2024-01-11
23601,6753,2,treatment,2024-01-11
23602,6753,4,treatment,2024-01-11
23603,6754,2,treatment,2024-02-01
23604,6754,3,control,2024-02-01
23605,6754,1,control,2024-02-01
23606,6755,2,control,2024-01-09
23607,6755,3,treatment,2024-01-09
23608,6755,5,treatment,2024-01-09
23609,6755,4,treatment,2024-01-09
23610,6756,2,treatment,2024-02-22
23611,6756,1,treatment,2024-02-22
23612,6756,4,control,2024-02-22
23613,6756,3,treatment,2024-02-22
23614,6757,3,treatment,2024-02-15
23615,6757,2,treatment,2024-02-15
23616,6757,5,treatment,2024-02-15
23617,6757,1,control,2024-02-15
23618,6758,5,treatment,2024-02-17
23619,6758,4,treatment,2024-02-17
23620,6758,2,control,2024-02-17
23621,6758,1,control,2024-02-17
23622,6759,1,control,2024-02-16
23623,6759,3,control,2024-02-16
23624,6759,5,treatment,2024-02-16
23625,6759,2,treatment,2024-02-16
23626,6760,4,control,2024-01-27
23627,6760,1,control,2024-01-27
23628,6760,3,control,2024-01-27
23629,6761,2,control,2024-01-07
23630,6761,1,treatment,2024-01-07
23631,6761,5,treatment,2024-01-07
23632,6761,4,treatment,2024-01-07
23633,6762,4,control,2024-01-17
23634,6762,5,treatment,2024-01-17
23635,6762,3,treatment,2024-01-17
23636,6763,2,treatment,2024-02-09
23637,6763,1,control,2024-02-09
23638,6763,4,treatment,2024-02-09
23639,6764,4,treatment,2024-01-13
23640,6764,1,treatment,2024-01-13
23641,6764,3,control,2024-01-13
23642,6764,5,control,2024-01-13
23643,6765,3,treatment,2024-01-13
23644,6765,1,treatment,2024-01-13
23645,6765,4,treatment,2024-01-13
23646,6766,3,treatment,2024-01-08
23647,6766,5,treatment,2024-01-08
23648,6766,2,treatment,2024-01-08
23649,6766,4,treatment,2024-01-08
23650,6767,2,treatment,2024-02-29
23651,6767,3,treatment,2024-02-29
23652,6767,5,control,2024-02-29
23653,6767,1,control,2024-02-29
23654,6768,2,treatment,2024-02-24
23655,6768,3,control,2024-02-24
23656,6768,1,treatment,2024-02-24
23657,6769,1,treatment,2024-01-26
23658,6769,2,control,2024-01-26
23659,6769,4,control,2024-01-26
23660,6769,3,control,2024-01-26
23661,6770,4,control,2024-01-14
23662,6770,2,treatment,2024-01-14
23663,6770,1,control,2024-01-14
23664,6770,5,control,2024-01-14
23665,6771,5,treatment,2024-01-30
23666,6771,3,control,2024-01-30
23667,6771,2,treatment,2024-01-30
23668,6771,4,control,2024-01-30
23669,6772,1,treatment,2024-02-22
23670,6772,5,treatment,2024-02-22
23671,6772,3,control,2024-02-22
